crop_name,name,ripening,harvest_days,is_hybrid,conditions,notes,source
Дыня,Колхозница,mid,86,false,any,,"каталоги сортов, сверено 2+ источника (ferma.expert, stroy-podskazka.ru), 2026-08-17: 77-95 дней от всходов"
